Datetime,Discharge
2019-05-23 10:15,9380
2019-05-23 10:30,9360
2019-05-23 10:45,9380
2019-05-23 11:00,9280
2019-05-23 11:15,9320
2019-05-23 11:30,9360
2019-05-23 11:45,9430
2019-05-23 12:00,9340
2019-05-23 12:15,9340
2019-05-23 12:30,9340
2019-05-23 12:45,9280
2019-05-23 13:00,9340
2019-05-23 13:15,9300
2019-05-23 13:30,9230
2019-05-23 13:45,9210
2019-05-23 14:00,9230
2019-05-23 14:15,9210
2019-05-23 14:30,9110
2019-05-23 14:45,9210
2019-05-23 15:00,9150
2019-05-23 15:15,9040
2019-05-23 15:30,9040
2019-05-23 15:45,9110
2019-05-23 16:00,9090
2019-05-23 16:15,8900
2019-05-23 16:30,8960
2019-05-23 16:45,9000
2019-05-23 17:00,8980
2019-05-23 17:15,8940
2019-05-23 17:30,8940
2019-05-23 17:45,9000
2019-05-23 18:00,8940
2019-05-23 18:15,8960
2019-05-23 18:30,8900
2019-05-23 18:45,8920
2019-05-23 19:00,8860
2019-05-23 19:15,8690
2019-05-23 19:30,8710
2019-05-23 19:45,8860
2019-05-23 20:00,8830
2019-05-23 20:15,8750
2019-05-23 20:30,8730
2019-05-23 20:45,8690
2019-05-23 21:00,8730
2019-05-23 21:15,8670
2019-05-23 21:30,8670
2019-05-23 21:45,8550
2019-05-23 22:00,8570
2019-05-23 22:15,8520
2019-05-23 22:30,8630
2019-05-23 22:45,8550
2019-05-23 23:00,8400
2019-05-23 23:15,8500
2019-05-23 23:30,8340
2019-05-23 23:45,8520
2019-05-24 00:00,8380
2019-05-24 00:15,8500
2019-05-24 00:30,8460
2019-05-24 00:45,8440
2019-05-24 01:00,8380
2019-05-24 01:15,8440
2019-05-24 01:30,8360
2019-05-24 01:45,8360
2019-05-24 02:00,8360
2019-05-24 02:15,8400
2019-05-24 02:30,8300
2019-05-24 02:45,8340
2019-05-24 03:00,8260
2019-05-24 03:15,8220
2019-05-24 03:30,8300
2019-05-24 03:45,8220
2019-05-24 04:00,8240
2019-05-24 04:15,8160
2019-05-24 04:30,8260
2019-05-24 04:45,8100
2019-05-24 05:00,8220
2019-05-24 05:15,8200
2019-05-24 05:30,8140
2019-05-24 05:45,8040
2019-05-24 06:00,8060
2019-05-24 06:15,8020
2019-05-24 06:30,8020
2019-05-24 06:45,8040
2019-05-24 07:00,8020
2019-05-24 07:15,8060
2019-05-24 07:30,8060
2019-05-24 07:45,8060
2019-05-24 08:00,7900
2019-05-24 08:15,8040
2019-05-24 08:30,8020
2019-05-24 08:45,7940
2019-05-24 09:00,8020
2019-05-24 09:15,7980
2019-05-24 09:30,7960
2019-05-24 09:45,7980
2019-05-24 10:00,7920
2019-05-24 10:15,7980
2019-05-24 10:30,7960
2019-05-24 10:45,7920
2019-05-24 11:00,7980
2019-05-24 11:15,7980
2019-05-24 11:30,7960
2019-05-24 11:45,8020
2019-05-24 12:00,8000
2019-05-24 12:15,8000
2019-05-24 12:30,8020
2019-05-24 12:45,7940
2019-05-24 13:00,7940
2019-05-24 13:15,7880
2019-05-24 13:30,7940
2019-05-24 13:45,7920
2019-05-24 14:00,7900
2019-05-24 14:15,7880
2019-05-24 14:30,7870
2019-05-24 14:45,7770
2019-05-24 15:00,7790
2019-05-24 15:15,7790
2019-05-24 15:30,7730
2019-05-24 15:45,7790
2019-05-24 16:00,7750
2019-05-24 16:15,7730
2019-05-24 16:30,7670
2019-05-24 16:45,7750
2019-05-24 17:00,7810
2019-05-24 17:15,7730
2019-05-24 17:30,7670
2019-05-24 17:45,7670
2019-05-24 18:00,7650
2019-05-24 18:15,7670
2019-05-24 18:30,7690
2019-05-24 18:45,7690
2019-05-24 19:00,7570
2019-05-24 19:15,7540
2019-05-24 19:30,7520
2019-05-24 19:45,7590
2019-05-24 20:00,7570
2019-05-24 20:15,7610
2019-05-24 20:30,7520
2019-05-24 20:45,7540
2019-05-24 21:00,7420
2019-05-24 21:15,7520
2019-05-24 21:30,7540
2019-05-24 21:45,7500
2019-05-24 22:00,7440
2019-05-24 22:15,7400
2019-05-24 22:30,7310
2019-05-24 22:45,7440
2019-05-24 23:00,7380
2019-05-24 23:15,7380
2019-05-24 23:30,7360
2019-05-24 23:45,7360
2019-05-25 00:00,7270
2019-05-25 00:15,7310
2019-05-25 00:30,7400
2019-05-25 00:45,7380
2019-05-25 01:00,7400
2019-05-25 01:15,7360
2019-05-25 01:30,7210
2019-05-25 01:45,7460
2019-05-25 02:00,7500
2019-05-25 02:15,7480
2019-05-25 02:30,7440
2019-05-25 02:45,7500
2019-05-25 03:00,7570
2019-05-25 03:15,7590
2019-05-25 03:30,7630
2019-05-25 03:45,7750
2019-05-25 04:00,7790
2019-05-25 04:15,7850
2019-05-25 04:30,7970
2019-05-25 04:45,7990
2019-05-25 05:00,8080
2019-05-25 05:15,8120
2019-05-25 05:30,8220
2019-05-25 05:45,8350
2019-05-25 06:00,8410
2019-05-25 06:15,8470
2019-05-25 06:30,8510
2019-05-25 06:45,8350
2019-05-25 07:00,8530
2019-05-25 07:15,8590
2019-05-25 07:30,8510
2019-05-25 07:45,8670
2019-05-25 08:00,8670
2019-05-25 08:15,8840
2019-05-25 08:30,8880
2019-05-25 08:45,8840
2019-05-25 09:00,9010
2019-05-25 09:15,9050
2019-05-25 09:30,9130
2019-05-25 09:45,9130
2019-05-25 10:00,9160
2019-05-25 10:15,9180
2019-05-25 10:30,9160
2019-05-25 10:45,9220
2019-05-25 11:00,9220
2019-05-25 11:15,9220
2019-05-25 11:30,9130
2019-05-25 11:45,9130
2019-05-25 12:00,9130
2019-05-25 12:15,9130
2019-05-25 12:30,9130
2019-05-25 12:45,9090
2019-05-25 13:00,9090
2019-05-25 13:15,9110
2019-05-25 13:30,9030
2019-05-25 13:45,9110
2019-05-25 14:00,9070
2019-05-25 14:15,9090
2019-05-25 14:30,9090
2019-05-25 14:45,9070
2019-05-25 15:00,8920
2019-05-25 15:15,9090
2019-05-25 15:30,9030
2019-05-25 15:45,9090
2019-05-25 16:00,9010
2019-05-25 16:15,9030
2019-05-25 16:30,8860
2019-05-25 16:45,8990
2019-05-25 17:00,8880
2019-05-25 17:15,8900
2019-05-25 17:30,8860
2019-05-25 17:45,8820
2019-05-25 18:00,8820
2019-05-25 18:15,8780
2019-05-25 18:30,8800
2019-05-25 18:45,8720
2019-05-25 19:00,8650
2019-05-25 19:15,8670
2019-05-25 19:30,8740
2019-05-25 19:45,8550
2019-05-25 20:00,8590
2019-05-25 20:15,8570
2019-05-25 20:30,8590
2019-05-25 20:45,8490
2019-05-25 21:00,8470
2019-05-25 21:15,8490
2019-05-25 21:30,8430
2019-05-25 21:45,8530
2019-05-25 22:00,8450
2019-05-25 22:15,8470
2019-05-25 22:30,8290
2019-05-25 22:45,8310
2019-05-25 23:00,8330
2019-05-25 23:15,8190
2019-05-25 23:30,8290
2019-05-25 23:45,8230
2019-05-26 00:00,8210
2019-05-26 00:15,8310
2019-05-26 00:30,8110
2019-05-26 00:45,8210
2019-05-26 01:00,8170
2019-05-26 01:15,8190
2019-05-26 01:30,8230
2019-05-26 01:45,8150
2019-05-26 02:00,8130
2019-05-26 02:15,8170
2019-05-26 02:30,8090
2019-05-26 02:45,8010
2019-05-26 03:00,8090
2019-05-26 03:15,8050
2019-05-26 03:30,8030
2019-05-26 03:45,8050
2019-05-26 04:00,8030
2019-05-26 04:15,7990
2019-05-26 04:30,7950
2019-05-26 04:45,7990
2019-05-26 05:00,7970
2019-05-26 05:15,7990
2019-05-26 05:30,7930
2019-05-26 05:45,7910
2019-05-26 06:00,7870
2019-05-26 06:15,7750
2019-05-26 06:30,7790
2019-05-26 06:45,7830
2019-05-26 07:00,7830
2019-05-26 07:15,7810
2019-05-26 07:30,7830
2019-05-26 07:45,7850
2019-05-26 08:00,7850
2019-05-26 08:15,7790
2019-05-26 08:30,7890
2019-05-26 08:45,7830
2019-05-26 09:00,7830
2019-05-26 09:15,7830
2019-05-26 09:30,7770
2019-05-26 09:45,7810
2019-05-26 10:00,7710
2019-05-26 10:15,7790
2019-05-26 10:30,7710
2019-05-26 10:45,7770
2019-05-26 11:00,7690
2019-05-26 11:15,7690
2019-05-26 11:30,7710
2019-05-26 11:45,7710
2019-05-26 12:00,7790
2019-05-26 12:15,7600
2019-05-26 12:30,7710
2019-05-26 12:45,7580
2019-05-26 13:00,7680
2019-05-26 13:15,7540
2019-05-26 13:30,7580
2019-05-26 13:45,7620
2019-05-26 14:00,7680
2019-05-26 14:15,7440
2019-05-26 14:30,7480
2019-05-26 14:45,7480
2019-05-26 15:00,7540
2019-05-26 15:15,7620
2019-05-26 15:30,7620
2019-05-26 15:45,7620
2019-05-26 16:00,7600
2019-05-26 16:15,7560
2019-05-26 16:30,7680
2019-05-26 16:45,7580
2019-05-26 17:00,7640
2019-05-26 17:15,7640
2019-05-26 17:30,7540
2019-05-26 17:45,7580
2019-05-26 18:00,7600
2019-05-26 18:15,7540
2019-05-26 18:30,7540
2019-05-26 18:45,7540
2019-05-26 19:00,7560
2019-05-26 19:15,7560
2019-05-26 19:30,7480
2019-05-26 19:45,7480
2019-05-26 20:00,7500
2019-05-26 20:15,7500
2019-05-26 20:30,7370
2019-05-26 20:45,7450
2019-05-26 21:00,7460
2019-05-26 21:15,7410
2019-05-26 21:30,7390
2019-05-26 21:45,7370
2019-05-26 22:00,7370
2019-05-26 22:15,7350
2019-05-26 22:30,7290
2019-05-26 22:45,7260
2019-05-26 23:00,7370
2019-05-26 23:15,7290
2019-05-26 23:30,7180
2019-05-26 23:45,7220
2019-05-27 00:00,7240
2019-05-27 00:15,7240
2019-05-27 00:30,7310
2019-05-27 00:45,7240
2019-05-27 01:00,7140
2019-05-27 01:15,7280
2019-05-27 01:30,7200
2019-05-27 01:45,7130
2019-05-27 02:00,7240
2019-05-27 02:15,7180
2019-05-27 02:30,7160
2019-05-27 02:45,7240
2019-05-27 03:00,7090
2019-05-27 03:15,7140
2019-05-27 03:30,7160
2019-05-27 03:45,7110
2019-05-27 04:00,7030
2019-05-27 04:15,7090
2019-05-27 04:30,7030
2019-05-27 04:45,7070
2019-05-27 05:00,7030
2019-05-27 05:15,7070
2019-05-27 05:30,7050
2019-05-27 05:45,7090
2019-05-27 06:00,7010
2019-05-27 06:15,7010
2019-05-27 06:30,7050
2019-05-27 06:45,7000
2019-05-27 07:00,7130
2019-05-27 07:15,7090
2019-05-27 07:30,6980
2019-05-27 07:45,7010
2019-05-27 08:00,7000
2019-05-27 08:15,7010
2019-05-27 08:30,6920
2019-05-27 08:45,6900
2019-05-27 09:00,6870
2019-05-27 09:15,6870
2019-05-27 09:30,6920
2019-05-27 09:45,6940
2019-05-27 10:00,7000
2019-05-27 10:15,6940
2019-05-27 10:30,6830
2019-05-27 10:45,6940
2019-05-27 11:00,6920
2019-05-27 11:15,6920
2019-05-27 11:30,6940
2019-05-27 11:45,6960
2019-05-27 12:00,7000
2019-05-27 12:15,7000
2019-05-27 12:30,6940
2019-05-27 12:45,6870
2019-05-27 13:00,6960
2019-05-27 13:15,6920
2019-05-27 13:30,6900
2019-05-27 13:45,6870
2019-05-27 14:00,6940
2019-05-27 14:15,6810
2019-05-27 14:30,6850
2019-05-27 14:45,6890
2019-05-27 15:00,6850
2019-05-27 15:15,6810
2019-05-27 15:30,6800
2019-05-27 15:45,6760
2019-05-27 16:00,6800
2019-05-27 16:15,6870
2019-05-27 16:30,6760
2019-05-27 16:45,6700
2019-05-27 17:00,6690
2019-05-27 17:15,6760
2019-05-27 17:30,6800
2019-05-27 17:45,6690
2019-05-27 18:00,6800
2019-05-27 18:15,6740
2019-05-27 18:30,6760
2019-05-27 18:45,6710
2019-05-27 19:00,6710
2019-05-27 19:15,6620
2019-05-27 19:30,6630
2019-05-27 19:45,6690
2019-05-27 20:00,6720
2019-05-27 20:15,6690
2019-05-27 20:30,6670
2019-05-27 20:45,6690
2019-05-27 21:00,6650
2019-05-27 21:15,6620
2019-05-27 21:30,6630
2019-05-27 21:45,6670
2019-05-27 22:00,6630
2019-05-27 22:15,6580
2019-05-27 22:30,6580
2019-05-27 22:45,6510
2019-05-27 23:00,6560
2019-05-27 23:15,6580
2019-05-27 23:30,6580
2019-05-27 23:45,6560
2019-05-28 00:00,6560
2019-05-28 00:15,6460
2019-05-28 00:30,6510
2019-05-28 00:45,6540
2019-05-28 01:00,6530
2019-05-28 01:15,6530
2019-05-28 01:30,6400
2019-05-28 01:45,6510
2019-05-28 02:00,6460
2019-05-28 02:15,6400
2019-05-28 02:30,6460
2019-05-28 02:45,6440
2019-05-28 03:00,6330
2019-05-28 03:15,6400
2019-05-28 03:30,6380
2019-05-28 03:45,6420
2019-05-28 04:00,6300
2019-05-28 04:15,6370
2019-05-28 04:30,6390
2019-05-28 04:45,6370
2019-05-28 05:00,6420
2019-05-28 05:15,6400
2019-05-28 05:30,6330
2019-05-28 05:45,6370
2019-05-28 06:00,6390
2019-05-28 06:15,6420
2019-05-28 06:30,6350
2019-05-28 06:45,6350
2019-05-28 07:00,6390
2019-05-28 07:15,6370
2019-05-28 07:30,6370
2019-05-28 07:45,6330
2019-05-28 08:00,6320
2019-05-28 08:15,6370
2019-05-28 08:30,6330
2019-05-28 08:45,6350
2019-05-28 09:00,6350
2019-05-28 09:15,6330
2019-05-28 09:30,6350
2019-05-28 09:45,6350
2019-05-28 10:00,6350
2019-05-28 10:15,6350
2019-05-28 10:30,6300
2019-05-28 10:45,6350
2019-05-28 11:00,6390
2019-05-28 11:15,6330
2019-05-28 11:30,6400
2019-05-28 11:45,6300
2019-05-28 12:00,6300
2019-05-28 12:15,6330
2019-05-28 12:30,6330
2019-05-28 12:45,6230
2019-05-28 13:00,6190
2019-05-28 13:15,6320
2019-05-28 13:30,6280
2019-05-28 13:45,6300
2019-05-28 14:00,6370
2019-05-28 14:15,6280
2019-05-28 14:30,6320
2019-05-28 14:45,6250
2019-05-28 15:00,6280
2019-05-28 15:15,6250
2019-05-28 15:30,6300
2019-05-28 15:45,6280
2019-05-28 16:00,6280
2019-05-28 16:15,6250
2019-05-28 16:30,6280
2019-05-28 16:45,6210
2019-05-28 17:00,6210
2019-05-28 17:15,6140
2019-05-28 17:30,6210
2019-05-28 17:45,6250
2019-05-28 18:00,6180
2019-05-28 18:15,6210
2019-05-28 18:30,6160
2019-05-28 18:45,6210
2019-05-28 19:00,6190
2019-05-28 19:15,6180
2019-05-28 19:30,6180
2019-05-28 19:45,6180
2019-05-28 20:00,6160
2019-05-28 20:15,6210
2019-05-28 20:30,6210
2019-05-28 20:45,6130
2019-05-28 21:00,6190
2019-05-28 21:15,6110
2019-05-28 21:30,6130
2019-05-28 21:45,6130
2019-05-28 22:00,6110
2019-05-28 22:15,6230
2019-05-28 22:30,6140
2019-05-28 22:45,6210
2019-05-28 23:00,6130
2019-05-28 23:15,6160
2019-05-28 23:30,6180
2019-05-28 23:45,6070
2019-05-29 00:00,6190
2019-05-29 00:15,6140
2019-05-29 00:30,6130
2019-05-29 00:45,6130
2019-05-29 01:00,6070
2019-05-29 01:15,6110
2019-05-29 01:30,6140
2019-05-29 01:45,6130
2019-05-29 02:00,6090
2019-05-29 02:15,6160
2019-05-29 02:30,6180
2019-05-29 02:45,6140
2019-05-29 03:00,6060
2019-05-29 03:15,6210
2019-05-29 03:30,6180
2019-05-29 03:45,6140
2019-05-29 04:00,6130
2019-05-29 04:15,6180
2019-05-29 04:30,6200
2019-05-29 04:45,6180
2019-05-29 05:00,6210
2019-05-29 05:15,6210
2019-05-29 05:30,6210
2019-05-29 05:45,6180
2019-05-29 06:00,6200
2019-05-29 06:15,6230
2019-05-29 06:30,6200
2019-05-29 06:45,6210
2019-05-29 07:00,6210
2019-05-29 07:15,6270
2019-05-29 07:30,6210
2019-05-29 07:45,6270
2019-05-29 08:00,6250
2019-05-29 08:15,6300
2019-05-29 08:30,6270
2019-05-29 08:45,6300
2019-05-29 09:00,6280
2019-05-29 09:15,6300
2019-05-29 09:30,6280
2019-05-29 09:45,6370
2019-05-29 10:00,6270
2019-05-29 10:15,6300
2019-05-29 10:30,6340
2019-05-29 10:45,6370
2019-05-29 11:00,6320
2019-05-29 11:15,6340
2019-05-29 11:30,6370
2019-05-29 11:45,6270
2019-05-29 12:00,6440
2019-05-29 12:15,6410
2019-05-29 12:30,6440
2019-05-29 12:45,6420
2019-05-29 13:00,6460
2019-05-29 13:15,6510
2019-05-29 13:30,6460
2019-05-29 13:45,6530
2019-05-29 14:00,6480
2019-05-29 14:15,6490
2019-05-29 14:30,6440
2019-05-29 14:45,6530
2019-05-29 15:00,6530
2019-05-29 15:15,6510
2019-05-29 15:30,6530
2019-05-29 15:45,6500
2019-05-29 16:00,6550
2019-05-29 16:15,6530
2019-05-29 16:30,6530
2019-05-29 16:45,6550
2019-05-29 17:00,6510
2019-05-29 17:15,6460
2019-05-29 17:30,6510
2019-05-29 17:45,6500
2019-05-29 18:00,6530
2019-05-29 18:15,6500
2019-05-29 18:30,6420
2019-05-29 18:45,6480
2019-05-29 19:00,6500
2019-05-29 19:15,6410
2019-05-29 19:30,6510
2019-05-29 19:45,6460
2019-05-29 20:00,6410
2019-05-29 20:15,6500
2019-05-29 20:30,6500
2019-05-29 20:45,6410
2019-05-29 21:00,6480
2019-05-29 21:15,6390
2019-05-29 21:30,6370
2019-05-29 21:45,6420
2019-05-29 22:00,6410
2019-05-29 22:15,6340
2019-05-29 22:30,6390
2019-05-29 22:45,6300
2019-05-29 23:00,6280
2019-05-29 23:15,6370
2019-05-29 23:30,6350
2019-05-29 23:45,6280
2019-05-30 00:00,6320
2019-05-30 00:15,6300
2019-05-30 00:30,6300
2019-05-30 00:45,6270
2019-05-30 01:00,6340
2019-05-30 01:15,6180
2019-05-30 01:30,6300
2019-05-30 01:45,6270
2019-05-30 02:00,6160
2019-05-30 02:15,6250
2019-05-30 02:30,6220
2019-05-30 02:45,6250
2019-05-30 03:00,6220
2019-05-30 03:15,6180
2019-05-30 03:30,6220
2019-05-30 03:45,6150
2019-05-30 04:00,6130
2019-05-30 04:15,6150
2019-05-30 04:30,6160
2019-05-30 04:45,6130
2019-05-30 05:00,6200
2019-05-30 05:15,6220
2019-05-30 05:30,6160
2019-05-30 05:45,6150
2019-05-30 06:00,6150
2019-05-30 06:15,6180
2019-05-30 06:30,6200
2019-05-30 06:45,6180
2019-05-30 07:00,6150
2019-05-30 07:15,6220
2019-05-30 07:30,6250
2019-05-30 07:45,6200
2019-05-30 08:00,6220
2019-05-30 08:15,6160
2019-05-30 08:30,6290
2019-05-30 08:45,6290
2019-05-30 09:00,6250
2019-05-30 09:15,6220
2019-05-30 09:30,6300
2019-05-30 09:45,6250
2019-05-30 10:00,6270
2019-05-30 10:15,6270
2019-05-30 10:30,6290
2019-05-30 10:45,6130
2019-05-30 11:00,6320
2019-05-30 11:15,6320
2019-05-30 11:30,6320
2019-05-30 11:45,6320
2019-05-30 12:00,6300
2019-05-30 12:15,6340
2019-05-30 12:30,6250
2019-05-30 12:45,6290
2019-05-30 13:00,6360
2019-05-30 13:15,6300
2019-05-30 13:30,6290
2019-05-30 13:45,6320
2019-05-30 14:00,6300
2019-05-30 14:15,6270
2019-05-30 14:30,6300
2019-05-30 14:45,6320
2019-05-30 15:00,6320
2019-05-30 15:15,6340
2019-05-30 15:30,6270
2019-05-30 15:45,6290
2019-05-30 16:00,6220
2019-05-30 16:15,6270
2019-05-30 16:30,6320
2019-05-30 16:45,6290
2019-05-30 17:00,6270
2019-05-30 17:15,6290
2019-05-30 17:30,6110
2019-05-30 17:45,6150
2019-05-30 18:00,6230
2019-05-30 18:15,6220
2019-05-30 18:30,6220
2019-05-30 18:45,6230
2019-05-30 19:00,6130
2019-05-30 19:15,6160
2019-05-30 19:30,6160
2019-05-30 19:45,6270
2019-05-30 20:00,6180
2019-05-30 20:15,6100
2019-05-30 20:30,6100
2019-05-30 20:45,6130
2019-05-30 21:00,6150
2019-05-30 21:15,6200
2019-05-30 21:30,6010
2019-05-30 21:45,5940
2019-05-30 22:00,6150
2019-05-30 22:15,6150
2019-05-30 22:30,6130
2019-05-30 22:45,6130
2019-05-30 23:00,6130
2019-05-30 23:15,6040
2019-05-30 23:30,6100
2019-05-30 23:45,6150
2019-05-31 00:00,6150
2019-05-31 00:15,6170
2019-05-31 00:30,6110
2019-05-31 00:45,6150
2019-05-31 01:00,6050
2019-05-31 01:15,5990
2019-05-31 01:30,6100
2019-05-31 01:45,6080
2019-05-31 02:00,6110
2019-05-31 02:15,5960
2019-05-31 02:30,6080
2019-05-31 02:45,6010
2019-05-31 03:00,6050
2019-05-31 03:15,6150
2019-05-31 03:30,6080
2019-05-31 03:45,5980
2019-05-31 04:00,6050
2019-05-31 04:15,6130
2019-05-31 04:30,6100
2019-05-31 04:45,5990
2019-05-31 05:00,6010
2019-05-31 05:15,6100
2019-05-31 05:30,5940
2019-05-31 05:45,6030
2019-05-31 06:00,6030
2019-05-31 06:15,6030
2019-05-31 06:30,6080
2019-05-31 06:45,6110
2019-05-31 07:00,5930
2019-05-31 07:15,6100
2019-05-31 07:30,6050
2019-05-31 07:45,6030
2019-05-31 08:00,6030
2019-05-31 08:15,6080
2019-05-31 08:30,6050
2019-05-31 08:45,6100
2019-05-31 09:00,6080
2019-05-31 09:15,6170
2019-05-31 09:30,6060
2019-05-31 09:45,6080
2019-05-31 10:00,6130
2019-05-31 10:15,6150
2019-05-31 10:30,6170
2019-05-31 10:45,6050
2019-05-31 11:00,6010
2019-05-31 11:15,6050
2019-05-31 11:30,6080
2019-05-31 11:45,5960
2019-05-31 12:00,6030
2019-05-31 12:15,6110
2019-05-31 12:30,6110
2019-05-31 12:45,6130
2019-05-31 13:00,6130
2019-05-31 13:15,6050
2019-05-31 13:30,6100
2019-05-31 13:45,6180
2019-05-31 14:00,6100
2019-05-31 14:15,6050
2019-05-31 14:30,6060
2019-05-31 14:45,6050
2019-05-31 15:00,6000
2019-05-31 15:15,6000
2019-05-31 15:30,6120
2019-05-31 15:45,6100
2019-05-31 16:00,6120
2019-05-31 16:15,6030
2019-05-31 16:30,6050
2019-05-31 16:45,6000
2019-05-31 17:00,6000
2019-05-31 17:15,6060
2019-05-31 17:30,5980
2019-05-31 17:45,6050
2019-05-31 18:00,6010
2019-05-31 18:15,6010
2019-05-31 18:30,5960
2019-05-31 18:45,5930
2019-05-31 19:00,5760
2019-05-31 19:15,5980
2019-05-31 19:30,6000
2019-05-31 19:45,5960
2019-05-31 20:00,5810
2019-05-31 20:15,5940
2019-05-31 20:30,6010
2019-05-31 20:45,5940
2019-05-31 21:00,6010
2019-05-31 21:15,5960
2019-05-31 21:30,5980
2019-05-31 21:45,6010
2019-05-31 22:00,5960
2019-05-31 22:15,6010
2019-05-31 22:30,6010
2019-05-31 22:45,6030
2019-05-31 23:00,5930
2019-05-31 23:15,5950
2019-05-31 23:30,6000
2019-05-31 23:45,6060
2019-06-01 00:00,5910
2019-06-01 00:15,6010
2019-06-01 00:30,6050
2019-06-01 00:45,6080
2019-06-01 01:00,6010
2019-06-01 01:15,5980
2019-06-01 01:30,5980
2019-06-01 01:45,5930
2019-06-01 02:00,5950
2019-06-01 02:15,5930
2019-06-01 02:30,5810
2019-06-01 02:45,5880
2019-06-01 03:00,5910
2019-06-01 03:15,5950
2019-06-01 03:30,5930
2019-06-01 03:45,5890
2019-06-01 04:00,6000
2019-06-01 04:15,5910
2019-06-01 04:30,5910
2019-06-01 04:45,5890
2019-06-01 05:00,5860
2019-06-01 05:15,5890
2019-06-01 05:30,5930
2019-06-01 05:45,5840
2019-06-01 06:00,5730
2019-06-01 06:15,5860
2019-06-01 06:30,5830
2019-06-01 06:45,5880
2019-06-01 07:00,5860
2019-06-01 07:15,5710
2019-06-01 07:30,5760
2019-06-01 07:45,5760
2019-06-01 08:00,5860
2019-06-01 08:15,5910
2019-06-01 08:30,5880
2019-06-01 08:45,5860
2019-06-01 09:00,5880
2019-06-01 09:15,5900
2019-06-01 09:30,5900
2019-06-01 09:45,5830
2019-06-01 10:00,5900
2019-06-01 10:15,5880
2019-06-01 10:30,5840
2019-06-01 10:45,5930
2019-06-01 11:00,5880
2019-06-01 11:15,5900
2019-06-01 11:30,5960
2019-06-01 11:45,5950
2019-06-01 12:00,5930
2019-06-01 12:15,5930
2019-06-01 12:30,5860
2019-06-01 12:45,5900
2019-06-01 13:00,5880
2019-06-01 13:15,6070
2019-06-01 13:30,5930
2019-06-01 13:45,6010
2019-06-01 14:00,5960
2019-06-01 14:15,5910
2019-06-01 14:30,5950
2019-06-01 14:45,5950
2019-06-01 15:00,5930
2019-06-01 15:15,5850
2019-06-01 15:30,6000
2019-06-01 15:45,6010
2019-06-01 16:00,5950
2019-06-01 16:15,5830
2019-06-01 16:30,5960
2019-06-01 16:45,5960
2019-06-01 17:00,5980
2019-06-01 17:15,6030
2019-06-01 17:30,6000
2019-06-01 17:45,5810
2019-06-01 18:00,5950
2019-06-01 18:15,5930
2019-06-01 18:30,5860
2019-06-01 18:45,5910
2019-06-01 19:00,5930
2019-06-01 19:15,5930
2019-06-01 19:30,6020
2019-06-01 19:45,5960
2019-06-01 20:00,5810
2019-06-01 20:15,5910
2019-06-01 20:30,5930
2019-06-01 20:45,5950
2019-06-01 21:00,5950
2019-06-01 21:15,5810
2019-06-01 21:30,5900
2019-06-01 21:45,5900
2019-06-01 22:00,5880
2019-06-01 22:15,5850
2019-06-01 22:30,5930
2019-06-01 22:45,5860
2019-06-01 23:00,5910
2019-06-01 23:15,5880
2019-06-01 23:30,5880
2019-06-01 23:45,5900
2019-06-02 00:00,5800
2019-06-02 00:15,5780
2019-06-02 00:30,5900
2019-06-02 00:45,5810
2019-06-02 01:00,5860
2019-06-02 01:15,5780
2019-06-02 01:30,5710
2019-06-02 01:45,5880
2019-06-02 02:00,5750
2019-06-02 02:15,5860
2019-06-02 02:30,5850
2019-06-02 02:45,5850
2019-06-02 03:00,5900
2019-06-02 03:15,5850
2019-06-02 03:30,5860
2019-06-02 03:45,5880
2019-06-02 04:00,5860
2019-06-02 04:15,5850
2019-06-02 04:30,5800
2019-06-02 04:45,5900
2019-06-02 05:00,5930
2019-06-02 05:15,5970
2019-06-02 05:30,5910
2019-06-02 05:45,5930
2019-06-02 06:00,5970
2019-06-02 06:15,5950
2019-06-02 06:30,5930
2019-06-02 06:45,5950
2019-06-02 07:00,5950
2019-06-02 07:15,6070
2019-06-02 07:30,5860
2019-06-02 07:45,6050
2019-06-02 08:00,6090
2019-06-02 08:15,5950
2019-06-02 08:30,5950
2019-06-02 08:45,6020
2019-06-02 09:00,6050
2019-06-02 09:15,6070
2019-06-02 09:30,6120
2019-06-02 09:45,6100
2019-06-02 10:00,6030
2019-06-02 10:15,6150
2019-06-02 10:30,6050
2019-06-02 10:45,6100
2019-06-02 11:00,6090
2019-06-02 11:15,6050
2019-06-02 11:30,6100
2019-06-02 11:45,6050
2019-06-02 12:00,6170
2019-06-02 12:15,6070
2019-06-02 12:30,6090
2019-06-02 12:45,6090
2019-06-02 13:00,6140
2019-06-02 13:15,6120
2019-06-02 13:30,6090
2019-06-02 13:45,6140
2019-06-02 14:00,6140
2019-06-02 14:15,6210
2019-06-02 14:30,6220
2019-06-02 14:45,6260
2019-06-02 15:00,6170
2019-06-02 15:15,6190
2019-06-02 15:30,6090
2019-06-02 15:45,6220
2019-06-02 16:00,6170
2019-06-02 16:15,6170
2019-06-02 16:30,6170
2019-06-02 16:45,6210
2019-06-02 17:00,6120
2019-06-02 17:15,6120
2019-06-02 17:30,6100
2019-06-02 17:45,6090
2019-06-02 18:00,6030
2019-06-02 18:15,6030
2019-06-02 18:30,6090
2019-06-02 18:45,6050
2019-06-02 19:00,5810
2019-06-02 19:15,6020
2019-06-02 19:30,6000
2019-06-02 19:45,5950
